lon,lat,Date,Site,TransID,TripID,Location,Start,End,Sea cond,Country,Project,Reserve,First Observer,Second Observer,SiteID,Transect,Depth Start,Depth End,Time Start,Time End,Photos,Logger,Notes,Observer,Species,Confidence,Amount,Length,Distance,numeric_id,Observer_Name,Season,Year,Mean_Depth,Depth_Category
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,A,24.4,24.4,11:52:00,12:07:00,yes,yes,NA,second,Diplodus vulgaris,1,2,8,1,1,Shira Salingre,Fall,2019,24.4,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Serranus cabrilla,1,1,8,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Serranus cabrilla,1,1,10,0,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Serranus cabrilla,1,1,12,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Serranus cabrilla,1,1,10,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Serranus cabrilla,1,8,8,2,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Chromis chromis,1,300,5,3,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Chromis chromis,1,300,6,2,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Siganus luridus,1,1,12,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus vulgaris,1,1,8,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus vulgaris,1,1,10,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus vulgaris,1,1,10,0,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus vulgaris,1,1,12,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus vulgaris,1,6,10,3,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus vulgaris,1,4,10,4,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,2,8,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,1,12,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,1,10,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,4,2,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,3,10,2,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,6,10,3,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Spondyliosoma cantharus,1,3,8,2,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Thalassoma pavo,1,4,4,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Thalassoma pavo,1,3,8,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus sargus,1,1,6,1,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Coris julis,1,4,6,2,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Diplodus annularis,1,1,6,3,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,first,Sparisoma cretense,1,4,5,2,2,Shahar Malamud,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,12,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,5,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,15,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,20,0,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Serranus cabrilla,1,1,20,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus vulgaris,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus vulgaris,1,2,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus vulgaris,1,1,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus vulgaris,1,2,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus vulgaris,1,2,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Thalassoma pavo,1,1,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Thalassoma pavo,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus sargus,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus sargus,1,1,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Chromis chromis,1,2,5,0,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Chromis chromis,1,40,8,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Chromis chromis,1,1,10,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Chromis chromis,1,1,10,2,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SMSS_B,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Malamud,Shira Salingre,ASSECret1210191SMSS,B,18.8,18.8,12:22:00,12:37:00,yes,yes,NA,second,Diplodus vulgaris,1,1,12,1,2,Shira Salingre,Fall,2019,18.8,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Chromis chromis,1,50,5,1.5,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Chromis chromis,1,30,4,1.5,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Chromis chromis,1,120,8,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Coris julis,1,2,15,1,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Coris julis,1,2,17,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Coris julis,1,4,17,0.5,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Serranus cabrilla,1,1,17,3,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Serranus cabrilla,1,1,12,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Serranus cabrilla,1,1,25,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Thalassoma pavo,1,1,10,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Thalassoma pavo,1,1,14,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Serranus cabrilla,1,1,14,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Serranus cabrilla,1,1,20,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Serranus cabrilla,1,1,10,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Chromis chromis,1,15,10,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Coris julis,1,1,15,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Sparisoma cretense,1,1,25,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,first,Scorpaena maderensis,2,1,12,0,3,Shahar Chaikin,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Chromis chromis,1,500,8,3,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Chromis chromis,1,300,8,2,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Diplodus vulgaris,1,1,8,2,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Coris julis,1,1,10,0,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Coris julis,1,2,8,0,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Coris julis,1,2,10,0,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Coris julis,1,1,12,0,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Coris julis,1,2,12,0,3,Sarah Ohayon,Fall,2019,25.6,deep
24.98816,35.41562,2019-10-12,1,ASSECret1210191SCSO_A,ASSECret121019,Cretes,NA,NA,NA,Greece,ASSEMBLE,out,Shahar Chaikin,Sarah Ohayon,ASSECret1210191SCSO,A,26,25.2,11:56:00,12:04:00,no,yes,NA,second,Coris julis,1,1,4,0,3,Sarah Ohayon,Fall,2019,25.6,deep
